ONGLET,REF,MARQUE,NOM,VERSION,CLASSE,KV,POIDS,H STATOR,D STATOR,H MOTEUR,D MOTEUR,D SHAFT,L SHAFT,TYPE SHAFT,VIS HEL,VIS FIX,ENTRAXE FIX,LIPO,VOLTAGE,L CABLE,TYPE CABLE,HELICE,PUISSANCE,AMP,AIMANT,CLOCHE,CONFIG,LIEN,IMG
NEUMOTORS,NeuM--1400,NeuMotors,,,,1400,,,,20,,,,,,,,,,,,,,,150,,,,
NEUMOTORS,NeuM--1400,NeuMotors,,,,1400,,,,420,,,,,,,,,,,,,,,3000,,,,
NEUMOTORS,NeuM--1400,NeuMotors,,,,1400,,,,240,,,,,,,,,,,,,,,1800,,,,
NEUMOTORS,NeuM--1414,NeuMotors,,,,1414,,,,280,,,,,,,,,,,,,,,2500,,,,
NEUMOTORS,NeuM--1414,NeuMotors,,,,1414,,,,478,,,,,,,,,,,,,,,3500,,,,
NEUMOTORS,NeuM--1414,NeuMotors,,,,1414,,,,549,,,,,,,,,,,,,,,4000,,,,
NEUMOTORS,NeuM--1424,NeuMotors,,,,1424,,,,115,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--1425,NeuMotors,,,,1425,,,,480,,,,,,,,,,,,,,,3500,,,,
NEUMOTORS,NeuM--1425,NeuMotors,,,,1425,,,,190,,,,,,,,,,,,,,,1500,,,,
NEUMOTORS,NeuM--1440,NeuMotors,,,,1440,,,,194,,,,,,,,,,,,,,,1600,,,,
NEUMOTORS,NeuM--1440,NeuMotors,,,,1440,,,,340,,,,,,,,,,,,,,,2700,,,,
NEUMOTORS,NeuM--1440,NeuMotors,,,,1440,,,,775,,,,,,,,,,,,,,,6000,,,,
NEUMOTORS,NeuM--1440,NeuMotors,,,,1440,,,,708,,,,,,,,,,,,,,,5000,,,,
NEUMOTORS,NeuM--1450,NeuMotors,,,,1450,,,,212,,,,,,,,,,,,,,,2000,,,,
NEUMOTORS,NeuM--1450,NeuMotors,,,,1450,,,,212,,,,,,,,,,,,,,,2000,,,,
NEUMOTORS,NeuM--1456,NeuMotors,,,,1456,,,,133,,,,,,,,,,,,,,,1200,,,,
NEUMOTORS,NeuM--1456,NeuMotors,,,,1456,,,,133,,,,,,,,,,,,,,,1200,,,,
NEUMOTORS,NeuM--1456,NeuMotors,,,,1456,,,,164,,,,,,,,,,,,,,,1400,,,,
NEUMOTORS,NeuM--1460,NeuMotors,,,,1460,,,,620,,,,,,,,,,,,,,,4500,,,,
NEUMOTORS,NeuM--1467,NeuMotors,,,,1467,,,,212,,,,,,,,,,,,,,,2000,,,,
NEUMOTORS,NeuM--1467,NeuMotors,,,,1467,,,,212,,,,,,,,,,,,,,,2000,,,,
NEUMOTORS,NeuM--1467,NeuMotors,,,,1467,,,,340,,,,,,,,,,,,,,,2700,,,,
NEUMOTORS,NeuM--1467,NeuMotors,,,,1467,,,,410,,,,,,,,,,,,,,,3000,,,,
NEUMOTORS,NeuM--1467,NeuMotors,,,,1467,,,,410,,,,,,,,,,,,,,,3000,,,,
NEUMOTORS,NeuM--1467,NeuMotors,,,,1467,,,,616,,,,,,,,,,,,,,,5000,,,,
NEUMOTORS,NeuM--1467,NeuMotors,,,,1467,,,,685,,,,,,,,,,,,,,,5500,,,,
NEUMOTORS,NeuM--1475,NeuMotors,,,,1475,,,,280,,,,,,,,,,,,,,,2500,,,,
NEUMOTORS,NeuM--1475,NeuMotors,,,,1475,,,,136,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--1480,NeuMotors,,,,1480,,,,14,,,,,,,,,,,,,,,125,,,,
NEUMOTORS,NeuM--1480,NeuMotors,,,,1480,,,,25,,,,,,,,,,,,,,,175,,,,
NEUMOTORS,NeuM--1486,NeuMotors,,,,1486,,,,194,,,,,,,,,,,,,,,1600,,,,
NEUMOTORS,NeuM--1489,NeuMotors,,,,1489,,,,115,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--1489,NeuMotors,,,,1489,,,,220,,,,,,,,,,,,,,,1800,,,,
NEUMOTORS,NeuM--1500,NeuMotors,,,,1500,,,,300,,,,,,,,,,,,,,,2200,,,,
NEUMOTORS,NeuM--1500,NeuMotors,,,,1500,,,,340,,,,,,,,,,,,,,,2700,,,,
NEUMOTORS,NeuM--1500,NeuMotors,,,,1500,,,,620,,,,,,,,,,,,,,,4500,,,,
NEUMOTORS,NeuM--1512,NeuMotors,,,,1512,,,,120,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--1517,NeuMotors,,,,1517,,,,115,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--1517,NeuMotors,,,,1517,,,,164,,,,,,,,,,,,,,,1400,,,,
NEUMOTORS,NeuM--1517,NeuMotors,,,,1517,,,,220,,,,,,,,,,,,,,,1800,,,,
NEUMOTORS,NeuM--1523,NeuMotors,,,,1523,,,,280,,,,,,,,,,,,,,,2500,,,,
NEUMOTORS,NeuM--1523,NeuMotors,,,,1523,,,,895,,,,,,,,,,,,,,,7000,,,,
NEUMOTORS,NeuM--1542,NeuMotors,,,,1542,,,,133,,,,,,,,,,,,,,,1200,,,,
NEUMOTORS,NeuM--1550,NeuMotors,,,,1550,,,,120,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--1550,NeuMotors,,,,1550,,,,120,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--1550,NeuMotors,,,,1550,,,,140,,,,,,,,,,,,,,,1200,,,,
NEUMOTORS,NeuM--1550,NeuMotors,,,,1550,,,,165,,,,,,,,,,,,,,,1400,,,,
NEUMOTORS,NeuM--1550,NeuMotors,,,,1550,,,,165,,,,,,,,,,,,,,,1400,,,,
NEUMOTORS,NeuM--1553,NeuMotors,,,,1553,,,,212,,,,,,,,,,,,,,,2000,,,,
NEUMOTORS,NeuM--1560,NeuMotors,,,,1560,,,,115,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--1560,NeuMotors,,,,1560,,,,164,,,,,,,,,,,,,,,1400,,,,
NEUMOTORS,NeuM--1560,NeuMotors,,,,1560,,,,194,,,,,,,,,,,,,,,1600,,,,
NEUMOTORS,NeuM--1571,NeuMotors,,,,1571,,,,280,,,,,,,,,,,,,,,2500,,,,
NEUMOTORS,NeuM--1571,NeuMotors,,,,1571,,,,478,,,,,,,,,,,,,,,3500,,,,
NEUMOTORS,NeuM--1577,NeuMotors,,,,1577,,,,480,,,,,,,,,,,,,,,3500,,,,
NEUMOTORS,NeuM--1584,NeuMotors,,,,1584,,,,340,,,,,,,,,,,,,,,2700,,,,
NEUMOTORS,NeuM--1584,NeuMotors,,,,1584,,,,685,,,,,,,,,,,,,,,5500,,,,
NEUMOTORS,NeuM--1616,NeuMotors,,,,1616,,,,478,,,,,,,,,,,,,,,3500,,,,
NEUMOTORS,NeuM--1618,NeuMotors,,,,1618,,,,133,,,,,,,,,,,,,,,1200,,,,
NEUMOTORS,NeuM--1630,NeuMotors,,,,1630,,,,212,,,,,,,,,,,,,,,2000,,,,
NEUMOTORS,NeuM--1630,NeuMotors,,,,1630,,,,616,,,,,,,,,,,,,,,5000,,,,
NEUMOTORS,NeuM--1638,NeuMotors,,,,1638,,,,115,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--1638,NeuMotors,,,,1638,,,,133,,,,,,,,,,,,,,,1200,,,,
NEUMOTORS,NeuM--1638,NeuMotors,,,,1638,,,,220,,,,,,,,,,,,,,,1800,,,,
NEUMOTORS,NeuM--1650,NeuMotors,,,,1650,,,,170,,,,,,,,,,,,,,,1500,,,,
NEUMOTORS,NeuM--1650,NeuMotors,,,,1650,,,,212,,,,,,,,,,,,,,,2000,,,,
NEUMOTORS,NeuM--1650,NeuMotors,,,,1650,,,,280,,,,,,,,,,,,,,,2500,,,,
NEUMOTORS,NeuM--1650,NeuMotors,,,,1650,,,,340,,,,,,,,,,,,,,,2700,,,,
NEUMOTORS,NeuM--1650,NeuMotors,,,,1650,,,,410,,,,,,,,,,,,,,,3000,,,,
NEUMOTORS,NeuM--1650,NeuMotors,,,,1650,,,,549,,,,,,,,,,,,,,,4000,,,,
NEUMOTORS,NeuM--1650,NeuMotors,,,,1650,,,,825,,,,,,,,,,,,,,,6500,,,,
NEUMOTORS,NeuM--1650,NeuMotors,,,,1650,,,,130,,,,,,,,,,,,,,,600,,,,
NEUMOTORS,NeuM--1655,NeuMotors,,,,1655,,,,115,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--1665,NeuMotors,,,,1665,,,,14,,,,,,,,,,,,,,,125,,,,
NEUMOTORS,NeuM--1665,NeuMotors,,,,1665,,,,14,,,,,,,,,,,,,,,125,,,,
NEUMOTORS,NeuM--1675,NeuMotors,,,,1675,,,,120,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--1680,NeuMotors,,,,1680,,,,164,,,,,,,,,,,,,,,1400,,,,
NEUMOTORS,NeuM--1692,NeuMotors,,,,1692,,,,895,,,,,,,,,,,,,,,7000,,,,
NEUMOTORS,NeuM--1700,NeuMotors,,,,1700,,,,170,,,,,,,,,,,,,,,1500,,,,
NEUMOTORS,NeuM--1700,NeuMotors,,,,1700,,,,280,,,,,,,,,,,,,,,2500,,,,
NEUMOTORS,NeuM--1700,NeuMotors,,,,1700,,,,550,,,,,,,,,,,,,,,3700,,,,
NEUMOTORS,NeuM--1700,NeuMotors,,,,1700,,,,136,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--1702,NeuMotors,,,,1702,,,,194,,,,,,,,,,,,,,,1600,,,,
NEUMOTORS,NeuM--1722,NeuMotors,,,,1722,,,,170,,,,,,,,,,,,,,,1500,,,,
NEUMOTORS,NeuM--1724,NeuMotors,,,,1724,,,,115,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--1733,NeuMotors,,,,1733,,,,164,,,,,,,,,,,,,,,1400,,,,
NEUMOTORS,NeuM--1733,NeuMotors,,,,1733,,,,194,,,,,,,,,,,,,,,1600,,,,
NEUMOTORS,NeuM--1747,NeuMotors,,,,1747,,,,133,,,,,,,,,,,,,,,1200,,,,
NEUMOTORS,NeuM--1750,NeuMotors,,,,1750,,,,140,,,,,,,,,,,,,,,1200,,,,
NEUMOTORS,NeuM--1750,NeuMotors,,,,1750,,,,165,,,,,,,,,,,,,,,1400,,,,
NEUMOTORS,NeuM--1750,NeuMotors,,,,1750,,,,420,,,,,,,,,,,,,,,3000,,,,
NEUMOTORS,NeuM--1760,NeuMotors,,,,1760,,,,212,,,,,,,,,,,,,,,2000,,,,
NEUMOTORS,NeuM--1760,NeuMotors,,,,1760,,,,340,,,,,,,,,,,,,,,2700,,,,
NEUMOTORS,NeuM--1760,NeuMotors,,,,1760,,,,340,,,,,,,,,,,,,,,2700,,,,
NEUMOTORS,NeuM--1760,NeuMotors,,,,1760,,,,616,,,,,,,,,,,,,,,5000,,,,
NEUMOTORS,NeuM--1800,NeuMotors,,,,1800,,,,170,,,,,,,,,,,,,,,1500,,,,
NEUMOTORS,NeuM--1800,NeuMotors,,,,1800,,,,280,,,,,,,,,,,,,,,2500,,,,
NEUMOTORS,NeuM--1800,NeuMotors,,,,1800,,,,775,,,,,,,,,,,,,,,6000,,,,
NEUMOTORS,NeuM--1814,NeuMotors,,,,1814,,,,120,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--1820,NeuMotors,,,,1820,,,,90,,,,,,,,,,,,,,,600,,,,
NEUMOTORS,NeuM--1820,NeuMotors,,,,1820,,,,115,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--1820,NeuMotors,,,,1820,,,,115,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--1820,NeuMotors,,,,1820,,,,133,,,,,,,,,,,,,,,1200,,,,
NEUMOTORS,NeuM--1820,NeuMotors,,,,1820,,,,164,,,,,,,,,,,,,,,1400,,,,
NEUMOTORS,NeuM--1820,NeuMotors,,,,1820,,,,220,,,,,,,,,,,,,,,1800,,,,
NEUMOTORS,NeuM--1820,NeuMotors,,,,1820,,,,220,,,,,,,,,,,,,,,1800,,,,
NEUMOTORS,NeuM--1820,NeuMotors,,,,1820,,,,196,,,,,,,,,,,,,,,1400,,,,
NEUMOTORS,NeuM--1820,NeuMotors,,,,1820,,,,212,,,,,,,,,,,,,,,2000,,,,
NEUMOTORS,NeuM--1833,NeuMotors,,,,1833,,,,170,,,,,,,,,,,,,,,1500,,,,
NEUMOTORS,NeuM--1833,NeuMotors,,,,1833,,,,212,,,,,,,,,,,,,,,2000,,,,
NEUMOTORS,NeuM--1833,NeuMotors,,,,1833,,,,280,,,,,,,,,,,,,,,2500,,,,
NEUMOTORS,NeuM--1833,NeuMotors,,,,1833,,,,410,,,,,,,,,,,,,,,3000,,,,
NEUMOTORS,NeuM--1833,NeuMotors,,,,1833,,,,549,,,,,,,,,,,,,,,4000,,,,
NEUMOTORS,NeuM--1833,NeuMotors,,,,1833,,,,825,,,,,,,,,,,,,,,6500,,,,
NEUMOTORS,NeuM--1850,NeuMotors,,,,1850,,,,14,,,,,,,,,,,,,,,125,,,,
NEUMOTORS,NeuM--1850,NeuMotors,,,,1850,,,,205,,,,,,,,,,,,,,,2000,,,,
NEUMOTORS,NeuM--1850,NeuMotors,,,,1850,,,,270,,,,,,,,,,,,,,,1900,,,,
NEUMOTORS,NeuM--1850,NeuMotors,,,,1850,,,,170,,,,,,,,,,,,,,,1500,,,,
NEUMOTORS,NeuM--1850,NeuMotors,,,,1850,,,,280,,,,,,,,,,,,,,,2500,,,,
NEUMOTORS,NeuM--1872,NeuMotors,,,,1872,,,,133,,,,,,,,,,,,,,,1200,,,,
NEUMOTORS,NeuM--1872,NeuMotors,,,,1872,,,,194,,,,,,,,,,,,,,,1600,,,,
NEUMOTORS,NeuM--1886,NeuMotors,,,,1886,,,,170,,,,,,,,,,,,,,,1500,,,,
NEUMOTORS,NeuM--1886,NeuMotors,,,,1886,,,,212,,,,,,,,,,,,,,,2000,,,,
NEUMOTORS,NeuM--1886,NeuMotors,,,,1886,,,,410,,,,,,,,,,,,,,,3000,,,,
NEUMOTORS,NeuM--1886,NeuMotors,,,,1886,,,,478,,,,,,,,,,,,,,,3500,,,,
NEUMOTORS,NeuM--1899,NeuMotors,,,,1899,,,,90,,,,,,,,,,,,,,,600,,,,
NEUMOTORS,NeuM--1900,NeuMotors,,,,1900,,,,95,,,,,,,,,,,,,,,600,,,,
NEUMOTORS,NeuM--1900,NeuMotors,,,,1900,,,,165,,,,,,,,,,,,,,,1400,,,,
NEUMOTORS,NeuM--1900,NeuMotors,,,,1900,,,,165,,,,,,,,,,,,,,,1400,,,,
NEUMOTORS,NeuM--1900,NeuMotors,,,,1900,,,,420,,,,,,,,,,,,,,,3000,,,,
NEUMOTORS,NeuM--1900,NeuMotors,,,,1900,,,,480,,,,,,,,,,,,,,,3500,,,,
NEUMOTORS,NeuM--1900,NeuMotors,,,,1900,,,,161,,,,,,,,,,,,,,,1200,,,,
NEUMOTORS,NeuM--1927,NeuMotors,,,,1927,,,,115,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--1950,NeuMotors,,,,1950,,,,140,,,,,,,,,,,,,,,1200,,,,
NEUMOTORS,NeuM--1950,NeuMotors,,,,1950,,,,140,,,,,,,,,,,,,,,1200,,,,
NEUMOTORS,NeuM--1950,NeuMotors,,,,1950,,,,136,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--1950,NeuMotors,,,,1950,,,,161,,,,,,,,,,,,,,,1200,,,,
NEUMOTORS,NeuM--1980,NeuMotors,,,,1980,,,,170,,,,,,,,,,,,,,,1500,,,,
NEUMOTORS,NeuM--1980,NeuMotors,,,,1980,,,,280,,,,,,,,,,,,,,,2500,,,,
NEUMOTORS,NeuM--1980,NeuMotors,,,,1980,,,,340,,,,,,,,,,,,,,,2700,,,,
NEUMOTORS,NeuM--1980,NeuMotors,,,,1980,,,,549,,,,,,,,,,,,,,,4000,,,,
NEUMOTORS,NeuM--1980,NeuMotors,,,,1980,,,,685,,,,,,,,,,,,,,,5500,,,,
NEUMOTORS,NeuM--1985,NeuMotors,,,,1985,,,,90,,,,,,,,,,,,,,,600,,,,
NEUMOTORS,NeuM--1985,NeuMotors,,,,1985,,,,164,,,,,,,,,,,,,,,1400,,,,
NEUMOTORS,NeuM--2000,NeuMotors,,,,2000,,,,120,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--2000,NeuMotors,,,,2000,,,,120,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--2000,NeuMotors,,,,2000,,,,120,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--2000,NeuMotors,,,,2000,,,,170,,,,,,,,,,,,,,,1500,,,,
NEUMOTORS,NeuM--2000,NeuMotors,,,,2000,,,,775,,,,,,,,,,,,,,,6000,,,,
NEUMOTORS,NeuM--2016,NeuMotors,,,,2016,,,,133,,,,,,,,,,,,,,,1200,,,,
NEUMOTORS,NeuM--2022,NeuMotors,,,,2022,,,,90,,,,,,,,,,,,,,,600,,,,
NEUMOTORS,NeuM--2022,NeuMotors,,,,2022,,,,115,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--2022,NeuMotors,,,,2022,,,,164,,,,,,,,,,,,,,,1400,,,,
NEUMOTORS,NeuM--2031,NeuMotors,,,,2031,,,,212,,,,,,,,,,,,,,,2000,,,,
NEUMOTORS,NeuM--2031,NeuMotors,,,,2031,,,,895,,,,,,,,,,,,,,,7000,,,,
NEUMOTORS,NeuM--2035,NeuMotors,,,,2035,,,,685,,,,,,,,,,,,,,,5000,,,,
NEUMOTORS,NeuM--2035,NeuMotors,,,,2035,,,,130,,,,,,,,,,,,,,,600,,,,
NEUMOTORS,NeuM--2048,NeuMotors,,,,2048,,,,115,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--2048,NeuMotors,,,,2048,,,,220,,,,,,,,,,,,,,,1800,,,,
NEUMOTORS,NeuM--2050,NeuMotors,,,,2050,,,,95,,,,,,,,,,,,,,,600,,,,
NEUMOTORS,NeuM--2050,NeuMotors,,,,2050,,,,280,,,,,,,,,,,,,,,2500,,,,
NEUMOTORS,NeuM--2050,NeuMotors,,,,2050,,,,340,,,,,,,,,,,,,,,2700,,,,
NEUMOTORS,NeuM--2060,NeuMotors,,,,2060,,,,185,,,,,,,,,,,,,,,1200,,,,
NEUMOTORS,NeuM--2080,NeuMotors,,,,2080,,,,90,,,,,,,,,,,,,,,600,,,,
NEUMOTORS,NeuM--2080,NeuMotors,,,,2080,,,,133,,,,,,,,,,,,,,,1200,,,,
NEUMOTORS,NeuM--2080,NeuMotors,,,,2080,,,,194,,,,,,,,,,,,,,,1600,,,,
NEUMOTORS,NeuM--2080,NeuMotors,,,,2080,,,,194,,,,,,,,,,,,,,,1600,,,,
NEUMOTORS,NeuM--2084,NeuMotors,,,,2084,,,,170,,,,,,,,,,,,,,,1500,,,,
NEUMOTORS,NeuM--2095,NeuMotors,,,,2095,,,,212,,,,,,,,,,,,,,,2000,,,,
NEUMOTORS,NeuM--2095,NeuMotors,,,,2095,,,,478,,,,,,,,,,,,,,,3500,,,,
NEUMOTORS,NeuM--2100,NeuMotors,,,,2100,,,,95,,,,,,,,,,,,,,,600,,,,
NEUMOTORS,NeuM--2100,NeuMotors,,,,2100,,,,95,,,,,,,,,,,,,,,600,,,,
NEUMOTORS,NeuM--2100,NeuMotors,,,,2100,,,,165,,,,,,,,,,,,,,,1400,,,,
NEUMOTORS,NeuM--2100,NeuMotors,,,,2100,,,,165,,,,,,,,,,,,,,,1400,,,,
NEUMOTORS,NeuM--2100,NeuMotors,,,,2100,,,,165,,,,,,,,,,,,,,,1400,,,,
NEUMOTORS,NeuM--2100,NeuMotors,,,,2100,,,,165,,,,,,,,,,,,,,,1400,,,,
NEUMOTORS,NeuM--2100,NeuMotors,,,,2100,,,,14,,,,,,,,,,,,,,,125,,,,
NEUMOTORS,NeuM--2184,NeuMotors,,,,2184,,,,90,,,,,,,,,,,,,,,600,,,,
NEUMOTORS,NeuM--2184,NeuMotors,,,,2184,,,,115,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--2184,NeuMotors,,,,2184,,,,133,,,,,,,,,,,,,,,1200,,,,
NEUMOTORS,NeuM--2184,NeuMotors,,,,2184,,,,164,,,,,,,,,,,,,,,1400,,,,
NEUMOTORS,NeuM--2200,NeuMotors,,,,2200,,,,300,,,,,,,,,,,,,,,2200,,,,
NEUMOTORS,NeuM--2200,NeuMotors,,,,2200,,,,170,,,,,,,,,,,,,,,1500,,,,
NEUMOTORS,NeuM--2200,NeuMotors,,,,2200,,,,170,,,,,,,,,,,,,,,1500,,,,
NEUMOTORS,NeuM--2200,NeuMotors,,,,2200,,,,170,,,,,,,,,,,,,,,1500,,,,
NEUMOTORS,NeuM--2200,NeuMotors,,,,2200,,,,212,,,,,,,,,,,,,,,2000,,,,
NEUMOTORS,NeuM--2200,NeuMotors,,,,2200,,,,280,,,,,,,,,,,,,,,2500,,,,
NEUMOTORS,NeuM--2200,NeuMotors,,,,2200,,,,280,,,,,,,,,,,,,,,2500,,,,
NEUMOTORS,NeuM--2200,NeuMotors,,,,2200,,,,340,,,,,,,,,,,,,,,2700,,,,
NEUMOTORS,NeuM--2200,NeuMotors,,,,2200,,,,340,,,,,,,,,,,,,,,2700,,,,
NEUMOTORS,NeuM--2200,NeuMotors,,,,2200,,,,410,,,,,,,,,,,,,,,3000,,,,
NEUMOTORS,NeuM--2200,NeuMotors,,,,2200,,,,616,,,,,,,,,,,,,,,5000,,,,
NEUMOTORS,NeuM--2200,NeuMotors,,,,2200,,,,685,,,,,,,,,,,,,,,5500,,,,
NEUMOTORS,NeuM--2200,NeuMotors,,,,2200,,,,825,,,,,,,,,,,,,,,6500,,,,
NEUMOTORS,NeuM--2206,NeuMotors,,,,2206,,,,90,,,,,,,,,,,,,,,600,,,,
NEUMOTORS,NeuM--2250,NeuMotors,,,,2250,,,,95,,,,,,,,,,,,,,,600,,,,
NEUMOTORS,NeuM--2250,NeuMotors,,,,2250,,,,95,,,,,,,,,,,,,,,600,,,,
NEUMOTORS,NeuM--2250,NeuMotors,,,,2250,,,,120,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--2250,NeuMotors,,,,2250,,,,212,,,,,,,,,,,,,,,2000,,,,
NEUMOTORS,NeuM--2263,NeuMotors,,,,2263,,,,340,,,,,,,,,,,,,,,2700,,,,
NEUMOTORS,NeuM--2263,NeuMotors,,,,2263,,,,478,,,,,,,,,,,,,,,3500,,,,
NEUMOTORS,NeuM--2275,NeuMotors,,,,2275,,,,115,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--2275,NeuMotors,,,,2275,,,,220,,,,,,,,,,,,,,,1800,,,,
NEUMOTORS,NeuM--2299,NeuMotors,,,,2299,,,,90,,,,,,,,,,,,,,,600,,,,
NEUMOTORS,NeuM--2300,NeuMotors,,,,2300,,,,165,,,,,,,,,,,,,,,1400,,,,
NEUMOTORS,NeuM--2300,NeuMotors,,,,2300,,,,165,,,,,,,,,,,,,,,1400,,,,
NEUMOTORS,NeuM--2300,NeuMotors,,,,2300,,,,620,,,,,,,,,,,,,,,4500,,,,
NEUMOTORS,NeuM--2329,NeuMotors,,,,2329,,,,170,,,,,,,,,,,,,,,1500,,,,
NEUMOTORS,NeuM--2340,NeuMotors,,,,2340,,,,115,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--2340,NeuMotors,,,,2340,,,,194,,,,,,,,,,,,,,,1600,,,,
NEUMOTORS,NeuM--2340,NeuMotors,,,,2340,,,,220,,,,,,,,,,,,,,,1800,,,,
NEUMOTORS,NeuM--2340,NeuMotors,,,,2340,,,,420,,,,,,,,,,,,,,,3000,,,,
NEUMOTORS,NeuM--2350,NeuMotors,,,,2350,,,,140,,,,,,,,,,,,,,,1200,,,,
NEUMOTORS,NeuM--2383,NeuMotors,,,,2383,,,,133,,,,,,,,,,,,,,,1200,,,,
NEUMOTORS,NeuM--2400,NeuMotors,,,,2400,,,,140,,,,,,,,,,,,,,,1200,,,,
NEUMOTORS,NeuM--2400,NeuMotors,,,,2400,,,,196,,,,,,,,,,,,,,,1400,,,,
NEUMOTORS,NeuM--2400,NeuMotors,,,,2400,,,,212,,,,,,,,,,,,,,,2000,,,,
NEUMOTORS,NeuM--2400,NeuMotors,,,,2400,,,,212,,,,,,,,,,,,,,,2000,,,,
NEUMOTORS,NeuM--2400,NeuMotors,,,,2400,,,,775,,,,,,,,,,,,,,,6000,,,,
NEUMOTORS,NeuM--2400,NeuMotors,,,,2400,,,,61,,,,,,,,,,,,,,,300,,,,
NEUMOTORS,NeuM--2400,NeuMotors,,,,2400,,,,200,,,,,,,,,,,,,,,1200,,,,
NEUMOTORS,NeuM--2427,NeuMotors,,,,2427,,,,90,,,,,,,,,,,,,,,600,,,,
NEUMOTORS,NeuM--2427,NeuMotors,,,,2427,,,,90,,,,,,,,,,,,,,,600,,,,
NEUMOTORS,NeuM--2427,NeuMotors,,,,2427,,,,133,,,,,,,,,,,,,,,1200,,,,
NEUMOTORS,NeuM--2427,NeuMotors,,,,2427,,,,164,,,,,,,,,,,,,,,1400,,,,
NEUMOTORS,NeuM--2427,NeuMotors,,,,2427,,,,164,,,,,,,,,,,,,,,1400,,,,
NEUMOTORS,NeuM--2444,NeuMotors,,,,2444,,,,170,,,,,,,,,,,,,,,1500,,,,
NEUMOTORS,NeuM--2444,NeuMotors,,,,2444,,,,212,,,,,,,,,,,,,,,2000,,,,
NEUMOTORS,NeuM--2444,NeuMotors,,,,2444,,,,410,,,,,,,,,,,,,,,3000,,,,
NEUMOTORS,NeuM--2444,NeuMotors,,,,2444,,,,616,,,,,,,,,,,,,,,5000,,,,
NEUMOTORS,NeuM--2450,NeuMotors,,,,2450,,,,95,,,,,,,,,,,,,,,600,,,,
NEUMOTORS,NeuM--2475,NeuMotors,,,,2475,,,,170,,,,,,,,,,,,,,,1500,,,,
NEUMOTORS,NeuM--2475,NeuMotors,,,,2475,,,,280,,,,,,,,,,,,,,,2500,,,,
NEUMOTORS,NeuM--2475,NeuMotors,,,,2475,,,,549,,,,,,,,,,,,,,,4000,,,,
NEUMOTORS,NeuM--2500,NeuMotors,,,,2500,,,,70,,,,,,,,,,,,,,,400,,,,
NEUMOTORS,NeuM--2500,NeuMotors,,,,2500,,,,120,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--2500,NeuMotors,,,,2500,,,,120,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--2500,NeuMotors,,,,2500,,,,120,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--2520,NeuMotors,,,,2520,,,,115,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--2550,NeuMotors,,,,2550,,,,170,,,,,,,,,,,,,,,1500,,,,
NEUMOTORS,NeuM--2550,NeuMotors,,,,2550,,,,170,,,,,,,,,,,,,,,1500,,,,
NEUMOTORS,NeuM--2550,NeuMotors,,,,2550,,,,280,,,,,,,,,,,,,,,2500,,,,
NEUMOTORS,NeuM--2550,NeuMotors,,,,2550,,,,550,,,,,,,,,,,,,,,3700,,,,
NEUMOTORS,NeuM--2569,NeuMotors,,,,2569,,,,90,,,,,,,,,,,,,,,600,,,,
NEUMOTORS,NeuM--2600,NeuMotors,,,,2600,,,,115,,,,,,,,,,,,,,,1000,,,,
NEUMOTORS,NeuM--2600,NeuMotors,,,,2600,,,,140,,,,,,,,,,,,,,,1200,,,,
NEUMOTORS,NeuM--2600,NeuMotors,,,,2600,,,,140,,,,,,,,,,,,,,,1200,,,,
